station_la,station_lo,Date,Turbidity_,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MNDWI,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,NDSSI,NDTI,NDWI,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP
20.346723,100.085873,2025-12-09,77.0,0.0074,0.0452,0.006,0.0036,0.0612,0.09459999948740005,0.1054,0.0927,0.0373,0.0376,0.0314,0.021,0.0046,0.880715705157603,0,0,0,0.0,0,0.5409356725146199,0.054000002701401685,0.5015872995596324,,,0,0.0006,0.0064,0.0097,0.0107,0.0727
20.2781699,100.0886618,2025-05-13,124.0,0.0153,0.0997,0.2474,0.2246,0.1266,0.15559999644756317,0.173,0.2418,0.2601,0.2763,0.3196,0.2756,0.1523,-0.2277915740983921,0,0,0,0.0,0,-0.2976045473000406,0.05295192860786731,-0.3451178551734979,,,0,0.0005,0.0131,0.0159,0.0176,0.5401
20.2781699,100.0886618,2025-06-23,576.0,0.0283,0.1784,0.2011,0.1497,0.1644,0.186599999666214,0.19,0.2225,0.2354,0.2486,0.261,0.2391,0.3436,-0.03740005247941611,0,0,0,0.004,0,-0.1574279379157428,0.009028147468931179,-0.16621984001176915,,,0,0.0008,0.0168,0.019,0.0194,0.4574
20.2781699,100.0886618,2025-09-01,145.0,0.0204,0.2871,0.288,0.2195,0.3024,0.28839999437332153,0.274,0.2858,0.2855,0.2894,0.3116,0.2829,0.3494,0.0006939527710378279,0,0,0,0.0084,0,-0.06420765027322399,-0.025604542171746156,-0.03866667640707235,,,0,0.0009,0.0255,0.0255,0.0255,0.4576
20.2781699,100.0886618,2025-11-04,223.0,0.0063,0.0539,0.161,0.1406,0.081,0.11219999939203262,0.1328,0.1741,0.1614,0.1707,0.1815,0.1602,0.0808,-0.17862372151011996,0,0,0,0.0,0,-0.15494750238625513,0.08408163534320927,-0.2359550587382375,,,0,0.0005,0.0083,0.0114,0.0134,0.2891
20.2781699,100.0886618,2025-12-09,77.4,0.0074,0.0519,0.1717,0.14,0.0751,0.11739999800920486,0.1344,0.1708,0.1616,0.1718,0.204,0.1764,0.0935,-0.1878242904348489,0,0,0,0.0,0,-0.20567375886524822,0.06751390836060957,-0.26944618085627653,,,0,0.0005,0.008,0.0119,0.0135,0.1487
20.2558231,100.1787482,2025-06-09,245.0,0.0255,0.0783,0.2652,0.1889,0.0849,0.11739999800920486,0.1302,0.1795,0.3061,0.3392,0.3452,0.3474,0.3315,-0.386304241400543,0,0,0,0.0,0,-0.4522507362221287,0.05169629278558915,-0.49243407473223194,,,0,0.0004,0.0088,0.012,0.0133,0.5807
20.2558231,100.1787482,2025-06-23,465.0,0.0289,0.163,0.2448,0.1928,0.1644,0.1876000016927719,0.1802,0.2266,0.302,0.3436,0.3352,0.356,0.5674,-0.1322849169364012,0,0,0,0.0033,0,-0.30073729142413663,-0.020119634743648612,-0.2823259331088651,,,0,0.0008,0.0168,0.0191,0.0184,0.4574
20.2558231,100.1787482,2025-09-01,170.0,0.0208,0.0532,0.159,0.0961,0.0386,0.05909999832510948,0.0542,0.1208,0.2026,0.2088,0.1839,0.2223,0.2155,-0.45804677873484057,0,0,0,0.0001,0,-0.5447291054178917,-0.043247999978333174,-0.5135802573460133,,,0,0.0003,0.0041,0.0061,0.0056,0.4576
20.2558231,100.1787482,2025-09-22,208.0,0.0148,0.0673,0.2025,0.1267,0.0662,0.09939999878406525,0.0882,0.1601,0.2972,0.3211,0.2954,0.3105,0.3053,-0.3415038146113982,0,0,0,0.0001,0,-0.5401459854014599,-0.05970148644274178,-0.49645390531811123,,,0,0.0004,0.007,0.0101,0.0089,0.5652
20.2558231,100.1787482,2025-11-04,216.0,0.0063,0.0441,0.2182,0.1593,0.0619,0.09399999678134918,0.1058,0.1419,0.2057,0.2224,0.2224,0.2534,0.2503,-0.39782192344362804,0,0,0,0.0,0,-0.3552711761121267,0.05905907611982666,-0.40581543781551516,,,0,0.0005,0.0062,0.0095,0.0109,0.2544
20.2558231,100.1787482,2025-12-09,52.2,0.0074,0.0439,0.2138,0.1668,0.0568,0.09430000185966492,0.1054,0.1353,0.2065,0.224,0.2278,0.2253,0.2508,-0.38786107568660644,0,0,0,0.0,0,-0.3673469387755102,0.05558336523269225,-0.41446754849290385,,,0,0.0005,0.0057,0.0096,0.011,0.079
20.454444,99.967552,2025-06-09,925.0,0.03,0.0626,0.309,0.1893,0.0849,0.1273999959230423,0.1688,0.1836,0.2159,0.2293,0.2076,0.2498,0.2905,-0.4161320022307751,0,0,0,0.0,0,-0.1030818278427205,0.1397704410762859,-0.23940300015818988,,,0,0.0005,0.0087,0.013,0.0172,0.5167
20.454444,99.967552,2025-09-01,290.0,0.0222,0.0644,0.2662,0.1535,0.0738,0.10980000346899033,0.1186,0.1705,0.233,0.2509,0.226,0.2631,0.2238,-0.4159574337448334,0,0,0,0.0,0,-0.3116656993615787,0.03852888089909526,-0.34603929520727433,,,0,0.0003,0.0076,0.0112,0.0121,0.4576
20.454444,99.967552,2025-09-22,352.0,0.0142,0.0726,0.1512,0.0886,0.0668,0.08780000358819962,0.0882,0.1398,0.1892,0.1977,0.1334,0.2144,0.2608,-0.2652719475311786,0,0,0,0.0,0,-0.20397111913357396,0.0022727068388946553,-0.2061482625320943,,,0,0.0005,0.0067,0.009,0.009,0.4904
20.454444,99.967552,2025-11-04,376.0,0.0063,0.0407,0.2412,0.1509,0.0414,0.07109999656677246,0.0656,0.132,0.2406,0.2759,0.2603,0.2886,0.2537,-0.5446686048773577,0,0,0,0.0,0,-0.5974225222460877,-0.04023406514195432,-0.5709113017299213,,,0,0.0004,0.0042,0.0073,0.0068,0.2769
20.454444,99.967552,2025-12-09,281.0,0.0091,0.0395,0.2413,0.1661,0.0562,0.0851999968290329,0.0944,0.1428,0.1957,0.2224,0.2549,0.2263,0.2014,-0.4781010863308114,0,0,0,0.0,0,-0.4594904093902091,0.05122496288084506,-0.49897090489028945,,,0,0.0005,0.0058,0.0087,0.0096,0.109
20.454444,99.967552,2025-06-09,1543.0,0.03,0.0626,0.309,0.1893,0.0849,0.1273999959230423,0.1688,0.1836,0.2159,0.2293,0.2076,0.2498,0.2905,-0.4161320022307751,0,0,0,0.0,0,-0.1030818278427205,0.1397704410762859,-0.23940300015818988,,,0,0.0005,0.0087,0.013,0.0172,0.5167
20.366731,100.083899,2025-09-01,303.0,0.0204,0.0439,0.1739,0.0739,0.0517,0.08839999884366989,0.0916,0.1364,0.2998,0.3563,0.2574,0.339,0.2639,-0.3259626440459418,0,0,0,0.0,0,-0.4750716332378223,0.017777784316039425,-0.4887218094894559,,,0,0.0003,0.0052,0.009,0.0094,0.4576
20.366731,100.083899,2025-09-22,497.0,0.0142,0.0379,0.0414,0.0201,0.028,0.03629999980330467,0.0354,0.0451,0.0889,0.1071,0.0762,0.1074,0.0772,-0.06563706833469539,0,0,0,0.0,0,-0.3655913978494624,-0.012552298546354949,-0.35466666903516986,,,0,0.0003,0.0029,0.0037,0.0036,0.4356
20.366731,100.083899,2025-11-04,338.0,0.0063,0.0361,0.1185,0.0531,0.0268,0.05180000141263008,0.0489,0.0811,0.1986,0.2718,0.1794,0.2572,0.2452,-0.3916617617973971,0,0,0,0.0,0,-0.5716162943495401,-0.028798424746261778,-0.5519031047047361,,,0,0.0004,0.0028,0.0053,0.005,0.2448
20.366731,100.083899,2025-12-09,338.0,0.0074,0.0334,0.1086,0.0478,0.0364,0.0575999990105629,0.0596,0.0902,0.1847,0.2233,0.171,0.252,0.2682,-0.3068592135562876,0,0,0,0.0,0,-0.48308759757155245,0.017064855002744916,-0.4960629986013134,,,0,0.0004,0.0037,0.0059,0.0061,0.0974
20.460637,99.95104,2025-05-13,399.0,0.0248,0.0573,0.2759,0.1803,0.0916,0.12120000272989273,0.1138,0.1641,0.3017,0.3269,0.3259,0.3654,0.333,-0.38957440495243245,0,0,0,0.0,0,-0.48237434614509894,-0.03148937295289413,-0.4578394006268281,,,0,0.0004,0.0094,0.0125,0.0117,0.4367
20.460637,99.95104,2025-05-27,3050.0,0.0227,0.0554,0.2447,0.1405,0.1036,0.13120000064373016,0.1378,0.1423,0.2955,0.3406,0.3405,0.3581,0.197,-0.3019420036230398,0,0,0,0.0,0,-0.4237925987873719,0.02453531353336699,-0.4437142231728591,,,0,0.0003,0.0102,0.0134,0.0142,0.4104
20.460637,99.95104,2025-06-09,2559.0,0.03,0.182,0.3182,0.1886,0.2578,0.2655999958515167,0.2512,0.2689,0.3703,0.4007,0.3879,0.4336,0.381,-0.09009935683840173,0,0,0,0.0,0,-0.21389453919574408,-0.02786376928620187,-0.18714614372586985,,,0,0.0005,0.0255,0.0255,0.0255,0.52
20.460637,99.95104,2025-09-22,380.0,0.022,0.0453,0.2028,0.1165,0.0746,0.10459999740123749,0.0917,0.1392,0.3485,0.3893,0.3357,0.413,0.2873,-0.3194534919614388,0,0,0,0.0,0,-0.5708937763219466,-0.06571572884369362,-0.5248694162225153,,,0,0.0004,0.0074,0.0108,0.0094,0.5356
20.460637,99.95104,2025-11-04,476.0,0.008,0.0303,0.1766,0.1032,0.0612,0.09019999951124191,0.0875,0.1039,0.2782,0.3103,0.3121,0.3305,0.2788,-0.32383808338469483,0,0,0,0.0,0,-0.5620620620620621,-0.015194144730828248,-0.5515784259466728,,,0,0.0004,0.0064,0.0093,0.0091,0.252
20.460637,99.95104,2025-12-09,216.0,0.0091,0.0279,0.1728,0.1063,0.0577,0.08340000361204147,0.0824,0.1097,0.2335,0.2739,0.314,0.3122,0.2904,-0.3489461168132345,0,0,0,0.0,0,-0.584258324924319,-0.006031384742194575,-0.5802717521187541,,,0,0.0004,0.0062,0.0085,0.0086,0.1197
20.4485278,99.9046667,2025-05-13,389.0,0.0243,0.0483,0.2406,0.1754,0.1372,0.1736000031232834,0.1698,0.1569,0.2911,0.3443,0.2744,0.3763,0.4025,-0.16175759626147224,0,0,0,0.0005,0,-0.23547951373255285,-0.011065821458129538,-0.224999991459772,,,0,0.0004,0.014,0.0177,0.0173,0.3802
20.4485278,99.9046667,2025-05-27,2855.0,0.0226,0.1957,0.3453,0.2686,0.2076,0.22759999334812164,0.2366,0.2457,0.3529,0.3976,0.3649,0.4161,0.5351,-0.20544599060652838,0,0,0,0.0,0,-0.2133000831255195,0.019388209351241643,-0.23172997163429188,,,0,0.0008,0.0211,0.0232,0.0241,0.4104
20.4485278,99.9046667,2025-06-09,2473.0,0.0299,0.257,0.381,0.2885,0.2234,0.2556000053882599,0.2656,0.3083,0.4059,0.4322,0.3892,0.4609,0.4483,-0.19698396724841236,0,0,0,0.0,0,-0.18875992669517408,0.019186482172598544,-0.20719601968876256,,,0,0.0005,0.0227,0.0255,0.0255,0.4998
20.4485278,99.9046667,2025-08-18,367.0,0.0293,0.1547,0.3447,0.2581,0.2542,0.28679999709129333,0.282,0.282,0.3886,0.4503,0.4008,0.4696,0.505,-0.09168646583593935,0,0,0,0.0,0,-0.1739894551845343,-0.008438813494794998,-0.16579407124920442,,,0,0.0005,0.0255,0.0255,0.0255,0.4483
20.4485278,99.9046667,2025-09-01,268.0,0.0293,0.1547,0.3447,0.2581,0.2542,0.28679999709129333,0.282,0.282,0.3886,0.4503,0.4008,0.4696,0.505,-0.09168646583593935,0,0,0,0.0,0,-0.1739894551845343,-0.008438813494794998,-0.16579407124920442,,,0,0.0005,0.0255,0.0255,0.0255,0.4483
20.4485278,99.9046667,2025-09-22,409.0,0.0209,0.0392,0.2289,0.174,0.1382,0.16439999639987946,0.1692,0.1473,0.2876,0.3185,0.2807,0.3626,0.3976,-0.16399695954876523,0,0,0,0.0009,0,-0.24783285174483224,0.014388500155638095,-0.2612896080449217,,,0,0.0004,0.0141,0.0168,0.0172,0.4481
20.4485278,99.9046667,2025-11-04,543.0,0.0079,0.0296,0.2076,0.1459,0.0942,0.1298000067472458,0.1356,0.1374,0.2349,0.2783,0.224,0.2887,0.3464,-0.23058681593636127,0,0,0,0.0001,0,-0.24582869855394882,0.021853779597970562,-0.26625209569328967,,,0,0.0004,0.0094,0.0132,0.0138,0.2013
20.4485278,99.9046667,2025-12-09,179.0,0.0091,0.0331,0.2054,0.1443,0.105,0.13600000739097595,0.152,0.1312,0.2317,0.2817,0.2313,0.2979,0.3351,-0.2032805832061574,0,0,0,0.0003,0,-0.2068875554396035,0.0555555284667169,-0.259460905775537,,,0,0.0004,0.0107,0.0139,0.0156,0.0835
20.443851,99.874161,2025-05-13,265.0,0.0242,0.0794,0.2326,0.1827,0.0814,0.11760000139474869,0.1342,0.1683,0.2023,0.2225,0.2054,0.2231,0.3012,-0.32838377540616354,0,0,0,0.0,0,-0.2096584216725559,0.06592533166521865,-0.271826619895113,,,0,0.0005,0.0084,0.012,0.0136,0.3802
20.443851,99.874161,2025-05-27,2564.0,0.0226,0.0779,0.1306,0.0951,0.0786,0.09350000321865082,0.107,0.133,0.1465,0.1525,0.1177,0.1559,0.1477,-0.1655510765216335,0,0,0,0.0,0,-0.04761904761904762,0.06733165368893815,-0.1145833163472798,,,0,0.0003,0.008,0.0095,0.0109,0.4104
20.443851,99.874161,2025-06-09,628.0,0.0293,0.1064,0.2258,0.1833,0.1378,0.18199999630451202,0.2138,0.2208,0.2268,0.2459,0.2225,0.2557,0.3017,-0.10740560101129006,0,0,0,0.0,0,-0.01994040797616322,0.08034361796967368,-0.10012361944497802,,,0,0.0005,0.0141,0.0185,0.0218,0.4891
20.443851,99.874161,2025-08-18,491.0,0.0293,0.4016,0.4513,0.3782,0.3984,0.3856000006198883,0.3748,0.3989,0.4363,0.4809,0.4595,0.4945,0.6015,-0.07850400206888274,0,0,0,0.0098,0,-0.10152223420831834,-0.014203051829410807,-0.08744527195113645,,,0,0.0009,0.0255,0.0255,0.0255,0.4236
20.443851,99.874161,2025-09-01,390.0,0.0293,0.4016,0.4513,0.3782,0.3984,0.3856000006198883,0.3748,0.3989,0.4363,0.4809,0.4595,0.4945,0.6015,-0.07850400206888274,0,0,0,0.0098,0,-0.10152223420831834,-0.014203051829410807,-0.08744527195113645,,,0,0.0009,0.0255,0.0255,0.0255,0.4236
20.443851,99.874161,2025-09-22,454.0,0.0203,0.0932,0.0995,0.0782,0.0728,0.11500000208616257,0.1434,0.1569,0.1431,0.1542,0.121,0.1379,0.2394,0.07226108128398227,0,0,0,0.0,0,0.08472012102874435,0.10990711178232714,-0.025423719749150073,,,0,0.0005,0.0075,0.0117,0.0146,0.4097
20.443851,99.874161,2025-11-04,541.0,0.0079,0.0639,0.1019,0.0793,0.057,0.09350000321865082,0.1208,0.1348,0.1134,0.1097,0.0934,0.1034,0.202,-0.04298872386378452,0,0,0,0.0,0,0.1279178338001868,0.12739149030014213,0.0005350626908969556,,,0,0.0005,0.0058,0.0094,0.0122,0.1671
20.443851,99.874161,2025-12-09,268.0,0.0091,0.0653,0.1076,0.0792,0.0628,0.10000000149011612,0.1266,0.13,0.1226,0.1315,0.1038,0.1064,0.1903,-0.03660885575786337,0,0,0,0.0,0,0.09895833333333327,0.11738745955411706,-0.01864572366094009,,,0,0.0005,0.0064,0.0102,0.013,0.0662
19.6563156,99.5448396,2025-05-27,275.0,0.033,0.0727,0.2474,0.2134,0.0994,0.14059999585151672,0.1228,0.1953,0.2576,0.283,0.2933,0.2881,0.2886,-0.2752577455937769,0,0,0,0.0,0,-0.4097572698870463,-0.06757781371246069,-0.35192441947092845,,,0,0.0005,0.0102,0.0142,0.0125,0.4819
19.6563156,99.5448396,2025-06-09,80.2,0.033,0.0727,0.2474,0.2134,0.0994,0.14059999585151672,0.1228,0.1953,0.2576,0.283,0.2933,0.2881,0.2886,-0.2752577455937769,0,0,0,0.0,0,-0.4097572698870463,-0.06757781371246069,-0.35192441947092845,,,0,0.0005,0.0102,0.0142,0.0125,0.4819
19.6563156,99.5448396,2025-07-01,46.3,0.0174,0.2496,0.4282,0.3819,0.3068,0.32280001044273376,0.3072,0.3843,0.4553,0.4813,0.4388,0.4997,0.4206,-0.1403461892032868,0,0,0,0.01,0,-0.17640750670241293,-0.024761920927224835,-0.15231090856975313,,,0,0.0009,0.0255,0.0255,0.0255,0.4408
19.6563156,99.5448396,2025-07-21,57.0,0.0174,0.2496,0.4282,0.3819,0.3068,0.32280001044273376,0.3072,0.3843,0.4553,0.4813,0.4388,0.4997,0.4206,-0.1403461892032868,0,0,0,0.01,0,-0.17640750670241293,-0.024761920927224835,-0.15231090856975313,,,0,0.0009,0.0255,0.0255,0.0255,0.4408
19.6563156,99.5448396,2025-09-01,120.0,0.0257,0.07,0.2574,0.2011,0.0888,0.12359999865293503,0.115,0.1653,0.2568,0.2795,0.2841,0.3081,0.3043,-0.35118110713944556,0,0,0,0.0,0,-0.4237033324981208,-0.03604358215208747,-0.39367182211765145,,,0,0.0004,0.0091,0.0125,0.0116,0.4619
19.6563156,99.5448396,2025-09-22,84.7,0.0207,0.0774,0.2657,0.2006,0.0772,0.11299999803304672,0.1098,0.1799,0.2413,0.2668,0.2868,0.3047,0.3053,-0.4032215546872755,0,0,0,0.0,0,-0.4462934947049924,-0.014362648390024173,-0.434717365737924,,,0,0.0004,0.0079,0.0115,0.0112,0.4332
20.168902,100.574694,2024-03-07,9.97,0.038,0.0564,0.1307,0.0973,0.055,0.09099999815225601,0.0996,0.0997,0.0732,0.0743,0.1059,0.086,0.1229,-0.17907082624547155,0,0,0,0.0,0,-0.030656934306569347,0.045120681695254204,-0.07567294051583648,,,0,0.0007,0.0055,0.0093,0.0103,0.1602
20.276106,100.088551,2024-03-07,5.61,0.0379,0.0742,0.2937,0.2412,0.0866,0.1128000020980835,0.1302,0.1842,0.2064,0.2279,0.2541,0.2516,0.1878,-0.4450184427262747,0,0,0,0.0,0,-0.3224043715846994,0.07160492901927322,-0.38511855299510933,,,0,0.0005,0.0086,0.0116,0.0136,0.183
20.168902,100.574694,2024-04-30,15.6,0.0617,0.0736,0.1351,0.1138,0.0693,0.09300000220537186,0.0926,0.116,0.093,0.0897,0.078,0.0935,0.1587,-0.18456816040152002,0,0,0,0.0,0,0.08558030480656507,-0.0021551842705758197,0.0877193100112173,,,0,0.0005,0.0073,0.0097,0.0096,0.2338
20.276106,100.088551,2024-04-30,7.17,0.061,0.0883,0.3064,0.2562,0.1052,0.125,0.1502,0.188,0.2096,0.2246,0.2384,0.2503,0.2372,-0.42049142327306444,0,0,0,0.0,0,-0.226968605249614,0.09156976744186046,-0.3120528343423225,,,0,0.0005,0.0104,0.0128,0.0153,0.2654
20.168902,100.574694,2024-11-25,84.0,0.0108,0.0554,0.0291,0.0247,0.0556,0.0949999988079071,0.1284,0.1317,0.0813,0.0882,0.0702,0.063,0.0625,0.5310233637464649,0,0,0,0.0,0,0.29305135951661626,0.1495076158026851,0.15012105924252636,,,0,0.0005,0.0055,0.0097,0.0131,0.2541
20.276106,100.088551,2024-11-25,119.0,0.0102,0.0796,0.2587,0.2262,0.1,0.12999999523162842,0.1534,0.1796,0.1981,0.2154,0.2084,0.2165,0.195,-0.331103695259061,0,0,0,0.0,0,-0.15201768933112214,0.0825688255543064,-0.23167850435313467,,,0,0.0005,0.01,0.0134,0.0157,0.2934
20.168902,100.574694,2025-03-06,18.3,0.0516,0.0426,0.0248,0.0196,0.0572,0.08330000191926956,0.0913,0.0749,0.0336,0.0315,0.0275,0.014,0.0535,0.5411655955654663,0,0,0,0.0,0,0.5370370370370371,0.0458190033951399,0.5036101169016787,,,0,0.0005,0.0058,0.0085,0.0093,0.098
20.276106,100.088551,2025-03-06,18.0,0.0514,0.0687,0.254,0.1983,0.0762,0.10580000281333923,0.1138,0.1648,0.1987,0.2258,0.2363,0.2388,0.2063,-0.4118954864587522,0,0,0,0.0,0,-0.34990002856326763,0.0364298592175374,-0.3814673958300602,,,0,0.0005,0.0077,0.0107,0.0114,0.1755
