River,Amount,Station (New),Location,Lat,Long,Year,Month,Date,Time,Depth(m),Temp(a),Temp(w),pH,tur(NTU),Cond(µS),Sal(ppt),SS(mg/l),TS(mg/l),TDS(mg/l),Cd(mg/L),Cr6+(mg/L),Mn(mg/L),Ni(mg/L),Pb(mg/L),Zn(mg/L),Cu(mg/L),Hg(mg/L),As(mg/L),Cr(mg/L),"Cyanide
(mg/L)"
Mekong,5//68,NK03,"Ban Saeo, Chiang Saen, Chiang Rai",20.2558231,100.1787482,2025,Jun,9-13 Jun  2025,16:00,5,33,28,7.96,245,266,0,,,,<0.001,,0.24,<0.010,<0.010,<0.10,<0.010,<0.0005,0.036,<0.010,
Mekong,6//68,NK03,"Ban Saeo, Chiang Saen, Chiang Rai",20.2558231,100.1787482,2025,Jun,23-27 Jun  2025,18,5,29.5,26.3,7.82,465,201,0,,,,<0.001,,0.36,<0.010,0.014,<0.10,0.01,<0.0005,0.023,0.011,
Mekong,7//68,NK03,"Ban Saeo, Chiang Saen, Chiang Rai",20.2558231,100.1787482,2025,Jul,30 Jun-4 Jul 2025,13:04,6,30,26.5,7.76,320,190.6,0,,,,<0.001,,0.29,<0.010,<0.010,<0.10,<0.010,<0.0005,0.011,<0.010,
Mekong,8//68,NK03,"Ban Saeo, Chiang Saen, Chiang Rai",20.2558231,100.1787482,2025,Jul,21-25 Jul 2025,11:00,6,24,26.2,7.46,266,145.5,0,,,,<0.001,,0.24,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Mekong,9//68,NK03,"Ban Saeo, Chiang Saen, Chiang Rai",20.2558231,100.1787482,2025,Aug,4-8 Aug 2025,10:05,11,34,28.8,7.49,316,190.6,0,,,,<0.001,,0.27,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Mekong,10//68,NK03,"Ban Saeo, Chiang Saen, Chiang Rai",20.2558231,100.1787482,2025,Aug,18-22 Aug 2025,13:45,10,35,30.9,7.71,214,210,0,,,,<0.001,,0.23,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Mekong,11//68,NK03,"Ban Saeo, Chiang Saen, Chiang Rai",20.2558231,100.1787482,2025,Sep,1-4 Sep  2025,15:15,3.5,35,29,7.44,170,172.8,0,,,,<0.001,,0.2,<0.010,<0.010,<0.10,<0.010,<0.0005,0.011,<0.010,
Mekong,12//68,NK03,"Ban Saeo, Chiang Saen, Chiang Rai",20.2558231,100.1787482,2025,Sep,22-26 Sep  2025,15:00,6,30,27.6,7.09,208,170.1,0,,,,<0.001,,0.24,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Mekong,13//68,NK03,"Ban Saeo, Chiang Saen, Chiang Rai",20.2558231,100.1787482,2025,Nov,4-7 Nov 2025,13:03,5,31,25.1,7.93,216,190.7,0,,,,<0.001,,0.16,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Mekong,14//68,NK03,"Ban Saeo, Chiang Saen, Chiang Rai",20.2558231,100.1787482,2025,Dec,9-12 Dec 2025,9:03,7,23.5,22.4,7.91,52.2,272,0.1,,,,<0.001,,<0.10,<0.010,<0.010,<0.10,<0.010,<0.0005,0.014,<0.010,
Ruak,5//68,RU01,"Moo. 3, Ban Si Dong Yen, Si Dong Yen, Chai Prakan, Chiang Mai",20.454444,99.967552,2025,Jun,9-13 Jun  2025,13:45,2,32,27.6,7.4,925,96.5,0,,,,<0.001,,0.78,0.024,0.024,<0.10,0.024,<0.0005,0.024,0.05,
Ruak,6//68,RU01,"Moo. 3, Ban Si Dong Yen, Si Dong Yen, Chai Prakan, Chiang Mai",20.454444,99.967552,2025,Jun,23-27 Jun  2025,13:45,6,33,26.1,7.47,1204,84.2,0,,,,<0.001,,0.8,0.016,0.04,<0.10,0.029,<0.0005,0.014,0.034,
Ruak,7//68,RU01,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Jul,30 Jun-4 Jul 2025,16:01,3,26.1,27.1,7.48,509,106.1,0,,,,<0.001,,0.39,<0.010,0.016,<0.10,0.015,<0.0005,0.01,0.015,
Ruak,8//68,RU01,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Jul,21-25 Jul 2025,15:15,3,27,26.4,7.37,1837,101.5,0,,,,<0.001,,0.76,0.02,0.056,<0.10,0.025,<0.0005,0.04,0.039,
Ruak,9//68,RU01,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Aug,4-8 Aug 2025,14:02,3,33,28.6,7.31,248,109.9,0,,,,<0.001,,0.27,<0.010,<0.010,<0.10,0.01,<0.0005,<0.010,0.01,
Ruak,10//68,RU01,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Aug,18-22 Aug 2025,10:55,2,34,30.2,7.53,383,129.9,0,,,,<0.001,,0.39,<0.010,0.014,<0.10,0.022,<0.0005,0.011,0.013,
Ruak,11//68,RU01,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Sep,1-4 Sep  2025,11:04,4.5,33,29,7.36,290,95.9,0,,,,<0.001,,0.41,<0.010,0.011,<0.10,0.034,<0.0005,<0.010,<0.010,
Ruak,12//68,RU01,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Sep,22-26 Sep  2025,11:01,2.5,31,26.8,7.04,352,97,0,,,,<0.001,,0.41,<0.010,0.013,<0.10,0.08,<0.0005,<0.010,<0.010,
Ruak,13//68,RU01,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Nov,4-7 Nov 2025,10:05,3,27,24.2,7.65,376,96.5,0,,,,<0.001,,0.31,<0.010,0.015,<0.10,0.018,<0.0005,0.015,0.013,
Ruak,14//68,RU01,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Dec,9-12 Dec 2025,10:55,1.5,26,21.9,7.58,281,109.6,0,,,,<0.001,,0.24,<0.010,0.019,<0.10,0.154,<0.0005,<0.010,0.012,
Ruak,5//68,RU02,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Jun,9-13 Jun  2025,14:02,3,34,29.4,7.51,1543,118.6,0,,,,<0.001,,0.92,0.023,0.027,<0.10,0.027,<0.0005,0.012,0.033,
Ruak,6//68,RU02,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Jun,23-27 Jun  2025,15:45,2.5,31,28.2,7.44,1231,90.8,0,,,,<0.001,,0.74,0.018,0.04,<0.10,0.031,<0.0005,0.017,0.041,
Ruak,7//68,RU02,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Jul,30 Jun-4 Jul 2025,15:35,2.5,29,27.8,7.43,357,109,0,,,,<0.001,,0.26,<0.010,0.01,<0.10,0.011,<0.0005,<0.010,0.012,
Ruak,8//68,RU02,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Jul,21-25 Jul 2025,13:05,3,26,26.6,7.35,272,113,0,,,,<0.001,,0.32,<0.010,0.013,<0.10,0.012,<0.0005,<0.010,0.011,
Ruak,9//68,RU02,"Koh Chang Pumping Station, PWA Mae Sai Branch",20.454444,99.967552,2025,Aug,4-8 Aug 2025,13:03,5,37,30.8,7.16,327,122.6,0,,,,<0.001,,0.4,<0.010,0.013,<0.10,0.012,<0.0005,<0.010,0.015,
Ruak,10//68,RU02,"Wiang, Chiang Saen, Chiang Rai (Ruak River mouth before joining the Mekong River)",20.366731,100.083899,2025,Aug,18-22 Aug 2025,11:35,2,35,30.8,7.37,295,122.9,0,,,,<0.001,,0.45,<0.010,0.016,<0.10,0.02,<0.0005,0.011,0.016,
Ruak,11//68,RU02,"Wiang, Chiang Saen, Chiang Rai (Ruak River mouth before joining the Mekong River)",20.366731,100.083899,2025,Sep,1-4 Sep  2025,12:05,2,34,29.4,7.23,303,105.7,0,,,,<0.001,,0.41,<0.010,0.013,<0.10,0.029,<0.0005,<0.010,0.012,
Ruak,12//68,RU02,"Wiang, Chiang Saen, Chiang Rai (Ruak River mouth before joining the Mekong River)",20.366731,100.083899,2025,Sep,22-26 Sep  2025,13:00,2.5,33,27.8,7.05,497,92.5,0,,,,<0.001,,0.46,<0.010,0.014,<0.10,0.029,<0.0005,<0.010,0.015,
Ruak,13//68,RU02,"Wiang, Chiang Saen, Chiang Rai (Ruak River mouth before joining the Mekong River)",20.366731,100.083899,2025,Nov,4-7 Nov 2025,11:03,3,29,25.4,7.61,338,103.8,0,,,,<0.001,,0.37,<0.010,0.016,<0.10,0.018,<0.0005,0.014,0.013,
Ruak,14//68,RU02,"Wiang, Chiang Saen, Chiang Rai (Ruak River mouth before joining the Mekong River)",20.366731,100.083899,2025,Dec,9-12 Dec 2025,16:02,4,24,24,7.62,338,123.6,0,,,,<0.001,,0.2,<0.010,0.014,<0.10,0.074,<0.0005,<0.010,0.01,
Sai,1//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Mar,Mar,,,,,,,,,,,,,,,,,,,,,,
Sai,2//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Apr,Apr,,,,,,,,,,,,<0.001,,0.57,0.023,0.058,<0.100,0.026,<0.0005,0.044,0.047,
Sai,3//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,May,13-16 May  2025,8:55,0.3,27.5,26.8,8.05,399,129.8,0,,,,<0.001,,0.23,<0.010,0.021,<0.10,<0.010,<0.0005,0.023,0.018,
Sai,4//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,May,27-30 May  2025,9:00,1.5,25,24.9,7.74,3050,82.9,0,,,,<0.001,,1,0.036,0.07,<0.10,0.034,<0.0005,0.027,0.072,
Sai,5//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Jun,9-13 Jun  2025,9:35,1,25,26.8,7.65,2559,95.8,0,,,,<0.001,,1.2,0.035,0.081,<0.10,0.039,<0.0005,0.041,0.071,
Sai,6//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Jun,23-27 Jun  2025,9:02,2,26,26.4,7.52,3080,68.9,0,,,,<0.001,,1.6,0.045,0.096,<0.10,0.038,<0.0005,0.036,0.103,
Sai,7//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Jul,30 Jun-4 Jul 2025,14:35,0.6,26,27.5,7.79,986,93.2,0,,,,<0.001,,0.45,0.017,0.035,<0.10,0.018,<0.0005,0.023,0.039,
Sai,8//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Jul,21-25 Jul 2025,17:15,2,28,26.1,7.45,3026,73.6,0,,,,<0.001,,1.3,0.034,0.124,<0.10,0.039,<0.0005,0.055,0.071,
Sai,9//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Aug,4-8 Aug 2025,11:02,1.5,26,26,6.8,2553,79.7,0,,,,<0.001,,0.91,0.028,0.065,<0.10,0.021,<0.0005,0.029,0.062,
Sai,10//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Aug,18-22 Aug 2025,9:01,1,31,26.9,7.84,434,115.2,0,,,,<0.001,,0.34,0.01,0.025,<0.10,0.01,<0.0005,0.022,0.023,
Sai,11//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Sep,1-4 Sep  2025,9:02,1,28,25.8,7.57,248,112.8,0,,,,<0.001,,0.21,<0.010,0.018,<0.10,<0.010,<0.0005,0.024,0.015,
Sai,12//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Sep,22-26 Sep  2025,9:03,0.5,22,25.5,7,380,92.8,0,,,,<0.001,,0.39,<0.010,0.017,<0.10,0.012,<0.0005,0.015,0.02,
Sai,13//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Nov,4-7 Nov 2025,9:00,1,25.5,23.2,7.67,476,94.6,0,,,,<0.001,,0.28,0.01,0.025,<0.10,0.013,<0.0005,0.027,0.024,
Sai,14//68,SA01,"Ban Hua Fai, Mae Sai, Mae Sai, Chiang Rai",20.460637,99.95104,2025,Dec,9-12 Dec 2025,9:03,1,22,19.4,7.91,216,106.9,0,,,,<0.001,,0.15,<0.010,<0.010,<0.10,<0.010,<0.0005,0.011,0.012,
Sai,1//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Mar,Mar,,,,,,,,,,,,,,,,,,,,,,
Sai,2//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Apr,Apr,,,,,,,,,,,,<0.001,,0.68,0.024,0.063,<0.100,0.029,<0.0005,0.045,0.049,
Sai,3//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,May,13-16 May  2025,9:03,0.3,30,28,7.67,389,152.2,0,,,,<0.001,,0.24,<0.010,0.022,<0.10,0.01,<0.0005,0.024,0.02,
Sai,4//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,May,27-30 May  2025,10:05,1.5,26,25.5,7.85,2855,89,0,,,,<0.001,,1.3,0.045,0.084,0.11,0.041,<0.0005,0.038,0.089,
Sai,5//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Jun,9-13 Jun  2025,11:00,1.2,28,27.4,7.6,2473,101.2,0,,,,<0.001,,1.2,0.037,0.083,<0.10,0.042,<0.0005,0.044,0.077,
Sai,6//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Jun,23-27 Jun  2025,11:00,2,26,26.2,7.65,2962,74.1,0,,,,<0.001,,1.3,0.031,0.08,<0.10,0.029,<0.0005,0.029,0.067,
Sai,7//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Jul,30 Jun-4 Jul 2025,15:02,2,25,27.3,7.75,1140,103.5,0,,,,<0.001,,0.52,0.023,0.041,<0.10,0.024,<0.0005,0.049,0.056,
Sai,8//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Jul,21-25 Jul 2025,16:02,3,28,26.5,7.52,2659,78.4,0,,,,<0.001,,1.2,0.038,0.102,0.1,0.041,<0.0005,0.053,0.083,
Sai,9//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Aug,4-8 Aug 2025,12:03,1.5,29,26.4,6.2,1521,85.8,0,,,,<0.001,,1.1,0.036,0.074,0.1,0.027,<0.0005,0.034,0.084,
Sai,10//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Aug,18-22 Aug 2025,9:45,1.5,34,30,7.81,367,134.1,0,,,,<0.001,,0.3,0.011,0.024,<0.010,0.011,<0.0005,0.022,0.024,
Sai,11//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Sep,1-4 Sep  2025,10:00,1,34,28.1,7.66,268,110.7,0,,,,<0.001,,0.26,<0.010,0.021,<0.010,<0.010,<0.0005,0.026,0.02,
Sai,12//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Sep,22-26 Sep  2025,10:00,1,29,26,7.23,409,100.1,0,,,,<0.001,,0.47,0.013,0.021,<0.10,0.015,<0.0005,0.017,0.028,
Sai,13//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Nov,4-7 Nov 2025,9:03,1.5,27,23.9,7.78,543,99.4,0,,,,<0.001,,0.31,0.013,0.027,<0.10,0.017,<0.0005,0.028,0.028,
Sai,14//68,SA02,"Mae Sai–Tachileik Friendship Bridge No.2, Mae Sai, Mae Sai, Chiang Rai",20.4485278,99.9046667,2025,Dec,9-12 Dec 2025,9:05,1.5,28,21,7.76,179,112.1,0,,,,<0.001,,0.15,<0.010,<0.010,<0.10,<0.010,<0.0005,0.012,0.012,
Sai,1//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Mar,Mar,,,,,,,,,,,,,,,,,,,,,,
Sai,2//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Apr,Apr,,,,,,,,,,,,<0.001,,0.73,0.025,0.066,<0.100,0.031,<0.0005,0.049,0.052,
Sai,3//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,May,13-16 May  2025,10:00,0.3,33,28.6,8.6,265,196.7,0,,,,<0.001,,0.18,<0.010,0.012,<0.10,<0.010,<0.0005,0.017,0.012,
Sai,4//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,May,27-30 May  2025,10:45,1,27.5,25.7,7.76,2564,108.9,0,,,,<0.001,,1.1,0.032,0.067,<0.10,0.036,<0.0005,0.031,0.06,
Sai,5//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Jun,9-13 Jun  2025,11:03,1.5,31,27.1,7.69,628,119.2,0,,,,<0.001,,0.82,0.023,0.049,<0.10,0.024,<0.0005,0.029,0.044,
Sai,6//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Jun,23-27 Jun  2025,11:05,1.5,29.5,26.2,7.71,2250,101.8,0,,,,<0.001,,1.6,0.044,0.089,<0.10,0.038,<0.0005,0.034,0.099,
Sai,7//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Jul,30 Jun-4 Jul 2025,15:45,2,28,27.4,7.78,1106,157,0,,,,<0.001,,0.53,0.018,0.038,<0.10,0.023,<0.0005,0.024,0.042,
Sai,8//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Jul,21-25 Jul 2025,15:05,3,29,26.5,7.63,2501,118.4,0,,,,<0.001,,1.2,0.037,0.094,<0.10,0.039,<0.0005,0.052,0.08,
Sai,9//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Aug,4-8 Aug 2025,15:00,3,35,30.8,7.55,591,136.8,0,,,,<0.001,,0.4,0.014,0.026,<0.10,0.014,<0.0005,0.019,0.031,
Sai,10//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Aug,18-22 Aug 2025,10:02,1,34,29.6,7.75,491,170.8,0,,,,0.0015,,0.36,0.013,0.025,0.26,0.013,<0.0005,0.02,0.024,
Sai,11//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Sep,1-4 Sep  2025,10:25,2,34,28.2,7.61,390,135.2,0,,,,0.0015,,0.31,<0.010,0.02,0.26,0.011,<0.0005,0.022,0.019,
Sai,12//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Sep,22-26 Sep  2025,10:45,1,29,26,7.11,454,126.7,0,,,,0.0015,,0.43,0.013,0.019,<0.10,0.015,<0.0005,0.016,0.025,
Sai,13//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Nov,4-7 Nov 2025,10:15,2,28,23.6,7.78,541,117.8,0,,,,<0.001,,0.31,0.012,0.029,<0.10,0.016,<0.0005,0.031,0.028,
Sai,14//68,SA03,"Ban Pa Sang Ngam, Moo 6, Koh Chang, Mae Sai, Chiang Rai",20.443851,99.874161,2025,Dec,9-12 Dec 2025,11:02,1.5,26,21.6,7.68,268,127.3,0,,,,<0.001,,0.25,<0.010,0.011,<0.10,<0.010,<0.0005,0.014,0.015,
Suai,1//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,Mar,Mar,,,,,,,,,,,,,,,,,,,,,,
Suai,2//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,Apr,Apr,,,,,,,,,,,,<0.001,,0.1,<0.010,<0.010,<0.100,<0.010,<0.0005,<0.010,<0.010,
Suai,3//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,May,13-16 May  2025,15:00,0.1,32,29,8.04,8.54,140.5,0,,,,<0.001,,0.11,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Suai,4//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,May,27-30 May  2025,16:05,0.7,26,25.8,7.87,275,125.9,0,,,,<0.001,,0.28,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Suai,5//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,Jun,9-13 Jun  2025,16:04,1,31,27.8,7.66,80.2,124.5,0,,,,<0.001,,<0.10,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Suai,6//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,Jun,23-27 Jun  2025,11:00,0.5,26,26.7,7.58,65.3,125.7,0,,,,<0.001,,<0.10,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Suai,7//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,Jul,30 Jun-4 Jul 2025,10:00,0.8,28,27.6,7.56,46.3,126.3,0,,,,<0.001,,0.11,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Suai,8//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,Jul,21-25 Jul 2025,17:01,1.5,30,27,7.9,57,181.1,0,,,,<0.001,,<0.10,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Suai,9//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,Aug,4-8 Aug 2025,14:05,0.9,31,27.6,7.61,90.1,121.4,0,,,,<0.001,,<0.10,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Suai,10//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,Aug,18-22 Aug 2025,11:25,0.8,31,28.1,7.69,127,136.5,0,,,,<0.001,,0.11,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Suai,11//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,Sep,1-4 Sep  2025,15:00,0.8,34,27.3,6.75,120,108.2,0,,,,<0.001,,<0.10,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
Suai,12//68,SU01,"Mae Suai, Mae Suai, Chiang Rai",19.6563156,99.5448396,2025,Sep,22-26 Sep  2025,14:03,1,32,27.5,6.99,84.7,113.9,0,,,,<0.001,,<0.10,<0.010,<0.010,<0.10,<0.010,<0.0005,<0.010,<0.010,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
